,g_id,mass,redshift,h_mass,central,galaxy_id,disk_sersic_index,sphere_sersic_index,disk_axis_ratio,disk_half_light_radius,sphere_half_light_radius,disk_mass_stellar,sphere_mass_stellar,sphere_axis_ratio,host_halo_mass,position_angles
50900212,8694422064.0,4687663104.0,1.6697490226884426,5471771557888.0,True,8694422064.0,1.0,4.0,0.6933387517929077,1.0027382169320112e-09,6.628104661904478e-10,846220.0625,4686816768.0,0.8590776920318604,5471771557888.0,0.00012168490281521546
50900484,8694423629.0,50094700.0,1.7262208107657426,2006881533952.0,True,8694423629.0,1.0,4.0,0.9192512035369873,2.6919826115749625e-09,1.0151455850730146e-09,41859108.0,8235595.5,0.9876440167427063,2006881533952.0,0.00025283582094366393
50900781,8694425891.0,50512460.0,1.6699671294501153,5632557580288.0,True,8694425891.0,1.0,4.0,0.7224817276000977,7.324600357940772e-10,3.874930737249177e-10,17036104.0,33476360.0,0.9206886887550354,5632557580288.0,0.0006672258217073597
50901069,8694427776.0,2588652288.0,1.685996598816529,2439292649472.0,True,8694427776.0,1.0,4.0,0.4465627670288086,3.171271185267524e-09,1.5895148895777387e-09,29451400.0,2559200768.0,0.656963050365448,2439292649472.0,0.000185326768943424
50901354,8694429559.0,9296877568.0,1.7271532411103592,8151538597888.0,True,8694429559.0,1.0,4.0,0.9733485579490662,1.5563846412756996e-09,1.0268066692923984e-09,2275366.75,9294602240.0,0.9803155660629272,8151538597888.0,0.000326363116184389
50901640,8694431451.0,50468784.0,1.6823151969040016,1650220597248.0,True,8694431451.0,1.0,4.0,0.4622671604156494,1.127715653635035e-09,5.275496778846981e-10,37843864.0,12624918.0,0.8759305477142334,1650220597248.0,0.0006790491940585976
50901931,8694432810.0,234895088.0,1.6771461020577596,1779579486208.0,True,8694432810.0,1.0,4.0,0.9097602367401123,2.2566035377678576e-09,9.569378874116149e-10,166928768.0,67966336.0,0.9939218163490295,1779579486208.0,8.239618333996345e-05
50902234,8694435231.0,976460352.0,1.6822760036668094,9784991416320.0,True,8694435231.0,1.0,4.0,0.7325124740600586,1.449691947058963e-09,7.882315905879668e-10,12187768.0,964272576.0,0.9847316741943359,9784991416320.0,0.0004606854151255931
50902502,8694437132.0,1237075584.0,1.6700446578144432,1607716962304.0,True,8694437132.0,1.0,4.0,0.6681127548217773,1.2759472462037777e-09,7.077375070607732e-10,1156445696.0,80629816.0,0.9694114327430725,1607716962304.0,0.00048411543565692993
50902785,8694438618.0,718464384.0,1.700165540468217,1870130708480.0,True,8694438618.0,1.0,4.0,0.43741002678871155,1.4983008121809655e-09,7.653311027242961e-10,636749632.0,81714736.0,0.8067845702171326,1870130708480.0,0.0006967730371197382
50903094,8694440647.0,2965464320.0,1.6914190745548132,1108761247744.0,True,8694440647.0,1.0,4.0,0.9235812425613403,3.708997662562355e-09,1.7570596900602715e-09,306981632.0,2658482688.0,0.9776554107666016,1108761247744.0,0.0006940436835678813
50903400,8694443160.0,212248288.0,1.7323724904775646,1644676644864.0,True,8694443160.0,1.0,4.0,0.6760949492454529,1.375103781060891e-09,6.691020850710441e-10,149421536.0,62826752.0,0.9235963821411133,1644676644864.0,0.000609469783312116
50903685,8694444920.0,73869024.0,1.7290135323868436,2223093841920.0,True,8694444920.0,1.0,4.0,0.9886414408683777,1.4030966847715098e-09,6.481730557752947e-10,51900608.0,21968412.0,0.9973443746566772,2223093841920.0,0.00010891859981745481
50903967,8694447105.0,220617616.0,1.6776570863991935,1825779089408.0,True,8694447105.0,1.0,4.0,0.29472100734710693,2.772109932668971e-09,1.1029103210901333e-09,53540.36328125,220564080.0,0.6925110220909119,1825779089408.0,0.0007144028568552754
50904269,8694449464.0,188046320.0,1.7287141098478203,990494064640.0,True,8694449464.0,1.0,4.0,0.19150912761688232,3.907281787565913e-09,1.4896826766896225e-09,12639976.0,175406336.0,0.7401314973831177,990494064640.0,0.00032999059936329993
50904567,8694451383.0,48127928.0,1.6854649226026375,9130944233472.0,True,8694451383.0,1.0,4.0,0.9467055797576904,1.4102324848778494e-09,6.131814608814328e-10,34121596.0,14006332.0,0.9870243668556213,9130944233472.0,0.0004961904562877377
50904841,8694452953.0,4158749.75,1.6871161583771834,6974289215488.0,True,8694452953.0,1.0,4.0,0.5583658218383789,6.489944896403433e-10,3.001752119121158e-10,1620547.25,2538202.75,0.8628471493721008,6974289215488.0,0.0008897252072877109
50905125,8694454622.0,264174960.0,1.7304493793059224,6116763762688.0,True,8694454622.0,1.0,4.0,0.47766798734664917,1.6870614174905806e-09,7.813288302498856e-10,168158944.0,96016016.0,0.8396217823028564,6116763762688.0,0.0005882055848129603
50905418,8694456804.0,2060484736.0,1.688549500460462,1151264882688.0,True,8694456804.0,1.0,4.0,0.5629093647003174,5.1541819082703746e-09,2.384098430424548e-09,19349252.0,2041135360.0,0.7131265997886658,1151264882688.0,0.0003921396930890676
50905708,8694459000.0,284694816.0,1.679101521836082,9592841961472.0,True,8694459000.0,1.0,4.0,0.48591530323028564,1.7620240630371458e-09,8.24056226827983e-10,263145712.0,21549090.0,0.9432426691055298,9592841961472.0,0.0008268192217346092
50905963,8694460256.0,4902917632.0,1.6708633925443919,1766643597312.0,True,8694460256.0,1.0,4.0,0.5189087390899658,1.7824950008288607e-09,1.0886275186544932e-09,1354127104.0,3548790272.0,0.8819498419761658,1766643597312.0,0.00037610003574940255
50906285,8694463103.0,1648093056.0,1.7058948765930122,21644678529024.0,True,8694463103.0,1.0,4.0,0.9148485660552979,1.931213591563005e-09,1.0370398171505532e-09,1113225856.0,534867264.0,0.9875330924987793,21644678529024.0,6.517531741014217e-05
50906586,8694833203.0,109559000.0,1.7716505339020143,1291711676416.0,True,8694833203.0,1.0,4.0,0.6051439642906189,5.808749451211827e-10,3.462166594034048e-10,77108064.0,32450942.0,0.7982300519943237,1291711676416.0,0.0007080191679064105
50906872,8694834679.0,3344010496.0,1.7723750252680293,3106367602688.0,True,8694834679.0,1.0,4.0,0.7213423252105713,5.991397392868465e-10,4.6541837562338655e-10,855759616.0,2488250880.0,0.9604235291481018,3106367602688.0,0.00021783042573699082
50907160,8694837030.0,9962966016.0,1.7730514465446836,3228325904384.0,True,8694837030.0,1.0,4.0,0.36624711751937866,4.134668043829586e-09,2.405536664236755e-09,378618272.0,9584348160.0,0.39596009254455566,3228325904384.0,0.00012273884223496762
50907454,8694839427.0,2086316544.0,1.783384817180715,1049627459584.0,True,8694839427.0,1.0,4.0,0.53151535987854,1.6503212081177073e-09,9.229719829942816e-10,3609933.0,2082706560.0,0.725455641746521,1049627459584.0,0.0007179154677054076
50907738,8694841083.0,91244160.0,1.734661034364977,1057019133952.0,True,8694841083.0,1.0,4.0,0.35575953125953674,6.385860188355187e-10,3.4660825380624467e-10,73074032.0,18170130.0,0.8674333095550537,1057019133952.0,0.000667564151542933
50908035,8694843072.0,1164566656.0,1.7787007576773917,2537228861440.0,True,8694843072.0,1.0,4.0,0.7401183843612671,2.8959972183198534e-09,1.2860433720241552e-09,7420918.5,1157145728.0,0.9000868201255798,2537228861440.0,0.00022286556140946459
50908315,8694845259.0,8191675392.0,1.7587472287688124,1650220597248.0,True,8694845259.0,1.0,4.0,0.37438052892684937,8.55172275819924e-10,6.439147880651037e-10,27434400.0,8164240896.0,0.8067944049835205,1650220597248.0,0.0004499547901392202
50908592,8694847043.0,80981770240.0,1.772083792940157,8656074047488.0,True,8694847043.0,1.0,4.0,0.8231956958770752,5.126750489541819e-09,3.409867201179165e-09,0.004750742577016354,80981770240.0,0.8932111263275146,8656074047488.0,0.0009333922681325884
50908887,8694848676.0,597729408.0,1.7739134094089555,4131926048768.0,True,8694848676.0,1.0,4.0,0.5548388361930847,1.8572111704182714e-09,8.82356337308711e-10,424852384.0,172876976.0,0.7601981163024902,4131926048768.0,0.0005852877789872667
50909170,8694850410.0,50452984.0,1.774206339123201,1012669087744.0,True,8694850410.0,1.0,4.0,0.8448911309242249,6.416886857312471e-10,3.554458489127019e-10,22674428.0,27778554.0,0.9411352872848511,1012669087744.0,0.0007379343236063421
50909448,8694852002.0,133394696.0,1.7805007260848713,1158656819200.0,True,8694852002.0,1.0,4.0,0.5477439165115356,8.091593065088151e-10,4.5238429074300865e-10,93653336.0,39741364.0,0.8394249081611633,1158656819200.0,0.00021087111771408
50909739,8694854040.0,65746832.0,1.7885952621824206,11346205736960.0,True,8694854040.0,1.0,4.0,0.9945673942565918,1.7590771461327526e-09,7.523504563351441e-10,57933348.0,7813481.5,0.9959642291069031,11346205736960.0,0.00040634832931524506
50910008,8694855672.0,17261760.0,1.783370856095699,2128848486400.0,True,8694855672.0,1.0,4.0,0.3439501225948334,6.752978388720938e-10,3.398087850120478e-10,6364014.5,10897746.0,0.895595908164978,2128848486400.0,0.0007878867504746046
50910296,8694857568.0,115002656.0,1.7856320670745447,1611412930560.0,True,8694857568.0,1.0,4.0,0.5086573958396912,1.1580239389858938e-09,5.512361757363262e-10,70056048.0,44946612.0,0.8319310545921326,1611412930560.0,0.00020715877828100072
50910569,8694859166.0,67364736.0,1.7590727680245024,2215702429696.0,True,8694859166.0,1.0,4.0,0.35027217864990234,3.1457370926045924e-09,1.1562547971450172e-09,45678180.0,21686558.0,0.5221954584121704,2215702429696.0,0.0007009708257162436
50910867,8694861275.0,20878366720.0,1.7308081109553557,2326573613056.0,True,8694861275.0,1.0,4.0,0.42016857862472534,2.796476332421925e-09,1.7347444742948014e-09,9.551928520202637,20878366720.0,0.6380062103271484,2326573613056.0,0.0008452333533872596
50911163,8694863414.0,46593880.0,1.7711829878417382,2679513546752.0,True,8694863414.0,1.0,4.0,0.6236786842346191,1.070930547098437e-09,5.146024193917309e-10,41071564.0,5522316.0,0.969279944896698,2679513546752.0,0.0005655553737875448
50911454,8694865757.0,772169664.0,1.7765278534084996,3956380008448.0,True,8694865757.0,1.0,4.0,0.9979662895202637,1.2371658039174125e-09,6.661622011025798e-10,569456448.0,202713200.0,0.9924927949905396,3956380008448.0,0.0008309228247564591
50911736,8694867097.0,15511020.0,1.7489952809766325,17075585155072.0,True,8694867097.0,1.0,4.0,0.9750674366950989,9.821631151622713e-10,4.507237480564189e-10,8277924.5,7233095.0,0.997414767742157,17075585155072.0,0.000739423851027744
50912041,8694869112.0,7332452864.0,1.7821711088512084,2315486494720.0,True,8694869112.0,1.0,4.0,0.24476666748523712,5.1020726433338895e-09,2.560341991934321e-09,1316013.125,7331137024.0,0.5571291446685791,2315486494720.0,0.0003267348896057947
50912326,8694870646.0,21393630.0,1.7823384303226026,38596497113088.0,True,8694870646.0,1.0,4.0,0.7237709164619446,1.9431942626874512e-09,7.650473825882218e-10,13881356.0,7512275.0,0.9504551887512207,38596497113088.0,0.0004273051469854866
50912594,8694872297.0,58370520.0,1.7739217485250807,1738923835392.0,True,8694872297.0,1.0,4.0,0.6714257597923279,2.106646364777932e-09,8.418684874596399e-10,48183124.0,10187391.0,0.9734976291656494,1738923835392.0,0.0002025834969840085
50912884,8694874068.0,90359216.0,1.7898540439149913,3039844892672.0,True,8694874068.0,1.0,4.0,0.2926470637321472,1.2619818350672928e-09,5.945686958537095e-10,77809648.0,12549568.0,0.4810645878314972,3039844892672.0,0.0008052398544520459
50913175,8694876199.0,6115913728.0,1.7552162372963194,1973617819648.0,True,8694876199.0,1.0,4.0,0.49396875500679016,1.9793259367545078e-09,1.1789001730588015e-09,16800170.0,6099113472.0,0.8254311084747314,1973617819648.0,0.0009168196632195395
50913489,8694878380.0,566694336.0,1.7317801985738654,2524293890048.0,True,8694878380.0,1.0,4.0,0.8024722337722778,1.3092810652377004e-09,7.057519302148084e-10,49727112.0,516967232.0,0.9530455470085144,2524293890048.0,0.0003683280627875509
50913755,8694880420.0,4160610048.0,1.7502581750484931,4224318701568.0,True,8694880420.0,1.0,4.0,0.46123772859573364,3.1064651288699736e-09,1.6497835560427826e-09,1094337152.0,3066273024.0,0.8781394958496094,4224318701568.0,0.00024020063546100815
50914036,8694881894.0,1912527744.0,1.7827589088083227,6382892351488.0,True,8694881894.0,1.0,4.0,0.9402773380279541,1.898231431506311e-09,1.0159415545346748e-09,26475790.0,1886051968.0,0.9916815757751465,6382892351488.0,0.0009470550985480152
50914321,8694883365.0,84470408.0,1.7889113419967093,13033056239616.0,True,8694883365.0,1.0,4.0,0.5002530217170715,7.599400050215798e-10,4.0338980612818616e-10,49005240.0,35465176.0,0.9136130809783936,13033056239616.0,0.0005477108985562814
50914599,8694885059.0,435981248.0,1.7516654543649834,1581845184512.0,True,8694885059.0,1.0,4.0,0.5629690289497375,2.8605135714766874e-09,1.2079900940622245e-09,355043456.0,80937792.0,0.9536077380180359,1581845184512.0,0.00025526531796639065
50914875,8694887154.0,57965332.0,1.761757761356551,3100824043520.0,True,8694887154.0,1.0,4.0,0.41107869148254395,6.051203366415286e-10,3.354108488934662e-10,57682096.0,283239.0,0.9447084069252014,3100824043520.0,1.986220063856741e-05
50915134,8694888381.0,100196200.0,1.7881043957164713,1411830644736.0,True,8694888381.0,1.0,4.0,0.8233602046966553,6.233655088536722e-10,3.6155293985909865e-10,98058912.0,2137286.0,0.975370466709137,1411830644736.0,0.0008965538642615413
50915422,8694890592.0,1621568128.0,1.7366514324175055,3651484254208.0,True,8694890592.0,1.0,4.0,0.854030191898346,9.75966079982332e-10,6.025869164007527e-10,68332208.0,1553235840.0,0.9629642367362976,3651484254208.0,7.215265028866772e-05
50915687,8694892528.0,7961145.0,1.800192074299129,1385958866944.0,True,8694892528.0,1.0,4.0,0.2855395972728729,5.622947255628455e-10,2.8706832354022113e-10,5425821.0,2535323.75,0.9114400148391724,1385958866944.0,0.00074752072771612
50915967,8694894378.0,111403592.0,1.8097411869942772,1554125422592.0,True,8694894378.0,1.0,4.0,0.634057343006134,9.621815504446989e-10,4.935947042209254e-10,62412308.0,48991288.0,0.883526623249054,1554125422592.0,0.0006602036016145565
50916249,8694895760.0,170259072.0,1.786056784817207,1079194157056.0,True,8694895760.0,1.0,4.0,0.45902761816978455,1.3029562495541642e-09,6.337955408301442e-10,131937472.0,38321600.0,0.9376811385154724,1079194157056.0,0.0003149719955886704
50916542,8695287359.0,123519576.0,1.8268541119373825,1097673342976.0,True,8695287359.0,1.0,4.0,0.8702688813209534,1.908589961554386e-09,8.550863665003554e-10,88962.5703125,123430608.0,0.9917762279510498,1097673342976.0,5.238116841884104e-05
50916807,8695288756.0,1314387840.0,1.8556315284322595,4688170713088.0,True,8695288756.0,1.0,4.0,0.6434391140937805,2.673492529897183e-09,1.1901198211632615e-09,1936218.375,1312451584.0,0.8495616316795349,4688170713088.0,0.0009276083328042466
50917078,8695290591.0,8751951.0,1.8681479163518735,5429264908288.0,True,8695290591.0,1.0,4.0,0.9676676988601685,2.1341751990203145e-09,7.710087894377422e-10,3585841.0,5166109.5,0.9932252168655396,5429264908288.0,0.00026975533461090755
50917338,8695291852.0,9651247104.0,1.8374757674133626,2376465645568.0,True,8695291852.0,1.0,4.0,0.8804029822349548,1.7818256222435272e-09,1.09664557973328e-09,425084.59375,9650822144.0,0.9503118991851807,2376465645568.0,0.0008541552665047875
50917621,8695293901.0,17145234.0,1.8352209393120895,1260295946240.0,True,8695293901.0,1.0,4.0,0.2145576775074005,4.516180906222963e-10,2.529620475581861e-10,11727510.0,5417723.0,0.6184883713722229,1260295946240.0,0.0006314696190128008
50917894,8695295637.0,9115913216.0,1.8037463874863398,2095584772096.0,True,8695295637.0,1.0,4.0,0.3570566177368164,3.3049933671277594e-09,1.9360932179375124e-09,421040384.0,8694873088.0,0.662795901298523,2095584772096.0,0.0008440695409376419
50918151,8695297285.0,6853225.5,1.8294176979571133,2108520660992.0,True,8695297285.0,1.0,4.0,0.31674107909202576,3.109022147263074e-10,1.820782718981907e-10,3400906.25,3452319.5,0.8267391324043274,2108520660992.0,0.0004754644784561539
50918438,8695299688.0,366667488.0,1.8663508862101712,2474401857536.0,True,8695299688.0,1.0,4.0,0.7033445835113525,9.361934440962086e-10,5.135961899751264e-10,292681984.0,73985496.0,0.9570267200469971,2474401857536.0,0.0003180833036899425
50918708,8695301553.0,85416032.0,1.852434672199518,1182680612864.0,True,8695301553.0,1.0,4.0,0.7974302768707275,1.1773464451969675e-09,5.571474963785707e-10,73801864.0,11614170.0,0.9466919898986816,1182680612864.0,0.0009216709909972887
50918993,8695303566.0,856277888.0,1.871156493132431,1025604517888.0,True,8695303566.0,1.0,4.0,0.4784732460975647,2.282689687929508e-09,1.078960340190384e-09,735782.8125,855542144.0,0.5559881925582886,1025604517888.0,0.0003154634682481501
50919263,8695305230.0,14256921600.0,1.8568356435310869,2877233823744.0,True,8695305230.0,1.0,4.0,0.9987530708312988,3.005856861174928e-09,1.7410808299162156e-09,18747840.0,14238173184.0,0.9953996539115906,2877233823744.0,0.0008800472135881089
50919536,8695306682.0,1108525312.0,1.8383530103865557,2744188403712.0,True,8695306682.0,1.0,4.0,0.26184868812561035,9.294046764654016e-10,5.466208382454015e-10,857956480.0,250568832.0,0.7933124303817749,2744188403712.0,0.00074037755095509
50919825,8695308175.0,3414537.0,1.8104277616887599,2356139261952.0,True,8695308175.0,1.0,4.0,0.9664742946624756,5.17051786103599e-10,2.5260702777571234e-10,1730669.25,1683867.625,0.9975765347480774,2356139261952.0,0.0007796198367797878
50920124,8695310687.0,1010277184.0,1.8206018114977538,2856907440128.0,True,8695310687.0,1.0,4.0,0.3583720922470093,1.3754336308911927e-09,7.534924841664001e-10,715626304.0,294650944.0,0.5584320425987244,2856907440128.0,0.0002100035517521865
50920429,8695312622.0,18820418.0,1.808365227904531,1616956882944.0,True,8695312622.0,1.0,4.0,0.781695544719696,5.610270726002651e-10,2.9511992967509287e-10,12507919.0,6312498.5,0.9955291152000427,1616956882944.0,0.0005996913168870957
50920704,8695314146.0,177203344.0,1.8567541968413717,12911115239424.0,True,8695314146.0,1.0,4.0,0.720184326171875,8.397833436500251e-10,4.532278673561313e-10,124810992.0,52392344.0,0.9378558993339539,12911115239424.0,0.0002526767357482296
50920996,8695316217.0,16460666880.0,1.8254175860147352,2056777105408.0,True,8695316217.0,1.0,4.0,0.6967658996582031,3.6853499708960905e-09,2.2720331804682634e-09,3034782976.0,13425884160.0,0.9218838214874268,2056777105408.0,0.0004241930479200863
50921276,8695318097.0,500177888.0,1.8475307010510402,1592933089280.0,True,8695318097.0,1.0,4.0,0.7229500412940979,1.5325862585419919e-09,7.604817529534584e-10,238565008.0,261612880.0,0.8557747006416321,1592933089280.0,0.00014850157822954464
50921554,8695319800.0,134224240.0,1.86177750278926,1023756599296.0,True,8695319800.0,1.0,4.0,0.2673211991786957,2.34969650554486e-09,9.620284103761006e-10,115579520.0,18644728.0,0.8272988200187683,1023756599296.0,0.00043935303146235645
50921824,8695321614.0,31277965312.0,1.8353187774129402,17313924382720.0,True,8695321614.0,1.0,4.0,0.9847047924995422,5.077247783155577e-09,3.0175487069256456e-09,15869622.0,31262095360.0,0.9659929871559143,17313924382720.0,0.0007837711410229104
50922100,8695323250.0,10651770.0,1.8659376812216744,1101369311232.0,True,8695323250.0,1.0,4.0,0.9660040736198425,8.817126688161799e-10,4.0272246574241854e-10,5100718.0,5551052.0,0.9948757886886597,1101369311232.0,0.00021216249848079124
50922399,8695325366.0,27650058.0,1.8169188809361305,9099535187968.0,True,8695325366.0,1.0,4.0,0.4719099700450897,3.888812510878097e-10,2.29814322282284e-10,22000292.0,5649765.5,0.9175364971160889,9099535187968.0,0.0003553342257755657
50922665,8695327394.0,56928882688.0,1.8640914384381047,6231346905088.0,True,8695327394.0,1.0,4.0,0.37475600838661194,4.3480276687687744e-09,2.6482503727765215e-09,0.1384594887495041,56928882688.0,0.8121212720870972,6231346905088.0,0.00015494184139471043
50922958,8695329052.0,819040640.0,1.8159801932331803,1147568914432.0,True,8695329052.0,1.0,4.0,0.8618162274360657,2.6820488919230283e-09,1.1974052807219163e-09,761408768.0,57631932.0,0.9113340973854065,1147568914432.0,0.0003139461759577338
50923226,8695330631.0,4912473088.0,1.814770865600872,4263123615744.0,True,8695330631.0,1.0,4.0,0.3695889115333557,2.3477163271911976e-09,1.232822158402202e-09,4100725504.0,811747776.0,0.7246105074882507,4263123615744.0,0.00048620483838564374
50923527,8695332550.0,1623582592.0,1.7962772193600949,3147020369920.0,True,8695332550.0,1.0,4.0,0.7521622776985168,8.350842005876527e-10,5.407956389112042e-10,1262039936.0,361542592.0,0.9129495024681091,3147020369920.0,0.00047514156228051587
50923808,8695334834.0,18870308.0,1.837839856076506,3065714835456.0,True,8695334834.0,1.0,4.0,0.30423396825790405,3.927977766111745e-10,2.2921384138565716e-10,9442823.0,9427485.0,0.8275653123855591,3065714835456.0,0.0009315295678917078
50924093,8695336334.0,8450708480.0,1.8274851016423508,6567703871488.0,True,8695336334.0,1.0,4.0,0.6514233946800232,5.776830453367667e-09,2.8475965121567936e-09,28508004.0,8422200320.0,0.8725593686103821,6567703871488.0,0.0003394204534190801
50924378,8695338324.0,285008800.0,1.8663668744853346,6242435596288.0,True,8695338324.0,1.0,4.0,0.9838279485702515,8.338420746187949e-10,4.638444281761121e-10,233648368.0,51360424.0,0.986373782157898,6242435596288.0,0.0002256212601511313
50924662,8695340235.0,3988708096.0,1.863820514223836,8979441778688.0,True,8695340235.0,1.0,4.0,0.9504759311676025,1.5266019112253472e-09,9.648096191488418e-10,241820400.0,3746887680.0,0.9907128214836121,8979441778688.0,0.000763075300952726
50924946,8695341592.0,356252000.0,1.8176341312539401,3411263356928.0,True,8695341592.0,1.0,4.0,0.32993894815444946,3.093855781694035e-10,2.2518278671237025e-10,300246080.0,56005920.0,0.6655227541923523,3411263356928.0,0.0002126670119078212
50925217,8695343201.0,1480023040.0,1.8397120448771087,4065403338752.0,True,8695343201.0,1.0,4.0,0.33570346236228943,1.762111325295912e-09,9.63529363660703e-10,218980832.0,1261042176.0,0.7127635478973389,4065403338752.0,0.0006034683531296388
50925507,8695345346.0,100670256.0,1.8231212684771183,1467270168576.0,True,8695345346.0,1.0,4.0,0.9950417280197144,1.1575588047186904e-09,5.717326043739102e-10,1069709.75,99600552.0,0.9952111840248108,1467270168576.0,0.00023576466525624407
50925802,8695347380.0,122319968.0,1.8274539579905293,3013974949888.0,True,8695347380.0,1.0,4.0,0.6710183024406433,1.598398379779765e-09,7.412908137807463e-10,29317.078125,122290648.0,0.894908607006073,3013974949888.0,0.0003227751000873643
50926092,8695349740.0,9949502.0,1.7926057489681568,4359211974656.0,True,8695349740.0,1.0,4.0,0.8060783743858337,2.937061678449881e-10,1.7452851751190145e-10,2248.932373046875,9947253.0,0.982597827911377,4359211974656.0,0.0008808574853535336
50926380,8695351159.0,132937656.0,1.8487616895255314,4791665164288.0,True,8695351159.0,1.0,4.0,0.24763457477092743,1.0628918754022948e-09,5.288087787408248e-10,114471872.0,18465782.0,0.8400051593780518,4791665164288.0,0.0008427627059487325
50926657,8695352954.0,209896464.0,1.8363676101566866,3322566410240.0,True,8695352954.0,1.0,4.0,0.3823534846305847,5.858751201416424e-10,3.4230606572429664e-10,170114832.0,39781632.0,0.7055289149284363,3322566410240.0,0.0009179919937443846
50926950,8695355034.0,43266332.0,1.8738256840860026,1698268184576.0,True,8695355034.0,1.0,4.0,0.2994947135448456,4.995642508222713e-10,2.8901209021365736e-10,3383903.75,39882428.0,0.8913300037384033,1698268184576.0,0.000874352758611916
50927234,8695356980.0,938381120.0,1.81061773635182,1413678628864.0,True,8695356980.0,1.0,4.0,0.8598936200141907,3.1563683696523342e-09,1.4045914197217705e-09,664701632.0,273679520.0,0.9015038013458252,1413678628864.0,0.000671378058882531
50927498,8695358545.0,5256085504.0,1.858375893919805,22858545758208.0,True,8695358545.0,1.0,4.0,0.8657253384590149,3.532539169957968e-09,1.7334641776983285e-09,642555.0625,5255442944.0,0.9425151348114014,22858545758208.0,0.00032431401206395256
50927766,8695359883.0,1415914496.0,1.8211950792614093,1145720930304.0,True,8695359883.0,1.0,4.0,0.5481587052345276,1.3943159471074734e-09,7.845790591084191e-10,13424509.0,1402489984.0,0.9051779508590698,1145720930304.0,0.00021215649526586916
50928039,8695361587.0,41228504.0,1.8193156616978925,1060714971136.0,True,8695361587.0,1.0,4.0,0.5887972712516785,9.401099209092903e-10,4.4654592264992887e-10,23972.21875,41204528.0,0.8927096128463745,1060714971136.0,0.000342796917033497
50928303,8695363285.0,24852889600.0,1.8176905939146168,20379078754304.0,True,8695363285.0,1.0,4.0,0.910197913646698,4.714688578294187e-09,2.566496499945091e-09,1.4423420429229736,24852889600.0,0.9751894474029541,20379078754304.0,0.00020694231776457157
50928593,8695365148.0,86899680.0,1.8560335639713537,7674724876288.0,True,8695365148.0,1.0,4.0,0.27476727962493896,1.0619875968880045e-09,5.285168389805385e-10,72668448.0,14231231.0,0.48911798000335693,7674724876288.0,0.0007383079831729767
50928856,8695366791.0,19236832.0,1.839514888497639,5166832549888.0,True,8695366791.0,1.0,4.0,0.1984134018421173,1.2317610821698616e-09,5.32492747713747e-10,18666512.0,570320.75,0.8234666585922241,5166832549888.0,0.0009188235201356143
50929130,8695368892.0,56767276.0,1.8204771451616608,5981851353088.0,True,8695368892.0,1.0,4.0,0.7549562454223633,7.336628831406723e-10,3.8559558917931776e-10,12111.763671875,56755168.0,0.941026508808136,5981851353088.0,0.00042622136388074206
50929433,8695371006.0,1955145728.0,1.8369421516971576,4285297852416.0,True,8695371006.0,1.0,4.0,0.22103452682495117,1.2966924006341586e-09,7.567009906231931e-10,1297387136.0,657758656.0,0.6156731247901917,4285297852416.0,0.0005114799551357248
50929712,8695372781.0,10110990336.0,1.8500444066182413,5030072025088.0,True,8695372781.0,1.0,4.0,0.1036859080195427,2.4309861281848676e-09,1.338655854939251e-09,9.673160552978516,10110990336.0,0.5154248476028442,5030072025088.0,0.0003966568283820683
50929988,8695374484.0,271955840.0,1.8469052915113147,8528554098688.0,True,8695374484.0,1.0,4.0,0.8018958568572998,2.0112462327330933e-09,9.017114262629408e-10,181011984.0,90943856.0,0.9787527322769165,8528554098688.0,0.00012988406739027848
50930270,8695376522.0,4598198.5,1.848454242845487,2376465645568.0,True,8695376522.0,1.0,4.0,0.14483560621738434,6.726761728271833e-10,3.1610248190713657e-10,452340.75,4145858.0,0.7604835033416748,2376465645568.0,0.0005774382915408472
50930547,8695897789.0,66086592.0,1.9599579560237768,52249044713472.0,True,8695897789.0,1.0,4.0,0.6118118762969971,1.126079757465244e-09,5.433053490462815e-10,41549032.0,24537560.0,0.9174404740333557,52249044713472.0,0.0006404295389707472
50930794,8695898580.0,13231962112.0,1.9341776124002652,2921582297088.0,True,8695898580.0,1.0,4.0,0.9909993410110474,1.6248090832791056e-09,1.0317765902691729e-09,5.219217300415039,13231962112.0,0.9702006578445435,2921582297088.0,0.00010921602261080561
50931062,8695900158.0,10192883.0,1.9174165060502548,5638101925888.0,True,8695900158.0,1.0,4.0,0.35044899582862854,5.437787406784623e-10,2.816109119706721e-10,5671224.5,4521659.0,0.7208301424980164,5638101925888.0,7.311055348051574e-05
50931325,8695901896.0,7591405.5,1.8858863664923606,1295407644672.0,True,8695901896.0,1.0,4.0,0.47223809361457825,5.276332956124332e-10,2.7325348652647665e-10,2710439.75,4880966.0,0.9745020270347595,1295407644672.0,0.0005534476194105066
50931611,8695903957.0,63851984.0,1.9385372544055541,1881218613248.0,True,8695903957.0,1.0,4.0,0.47455546259880066,5.587461576704176e-10,3.196014089319478e-10,51683656.0,12168328.0,0.9502346515655518,1881218613248.0,0.00031976325065493586
50931887,8695906069.0,5363313664.0,1.9046160333110818,4113447518208.0,True,8695906069.0,1.0,4.0,0.8568367958068848,2.4262505981599948e-09,1.438988927961163e-09,168901904.0,5194411520.0,0.909085214138031,4113447518208.0,0.0007980437845000809
